date,open,high,low,close,volume,Name
8/19/2016,313.69,319.89,312.385,316.81,1393517,BIIB
8/22/2016,316.15,320.82,315.13,316.81,1317755,BIIB
8/23/2016,316.81,322.99,315.28,318.17,1429298,BIIB
8/24/2016,318.18,321.7399,306.73,309.33,1646520,BIIB
8/25/2016,309.03,311.97,301.02,306.85,1669761,BIIB
8/26/2016,307.21,310.74,304.56,308.17,1124177,BIIB
8/29/2016,307.87,309.135,304.79,306.13,1044953,BIIB
8/30/2016,305.24,309,305,307.86,1070960,BIIB
8/31/2016,307.68,308.68,304.22,305.63,1044983,BIIB
9/1/2016,307.96,309.25,305.02,306.03,1068034,BIIB
9/2/2016,311.83,318.88,308.66,313.59,2233859,BIIB
9/6/2016,310.43,316.47,309.12,310.67,1705393,BIIB
9/7/2016,309.96,313.72,309.96,312.3,1155574,BIIB
9/8/2016,311.35,312.445,307.42,307.73,1482300,BIIB
9/9/2016,304.62,305.48,296.07,296.1,1976236,BIIB
9/12/2016,294.14,303.85,293.835,302.66,1810964,BIIB
9/13/2016,300.25,300.76,294.74,297.41,1829334,BIIB
9/14/2016,298.34,304.11,298.21,299.79,1538707,BIIB
9/15/2016,300,304.46,298.01,302.82,1276546,BIIB
9/16/2016,303.15,306.29,300.17,304.51,1874532,BIIB
9/19/2016,304.83,308,303.17,303.5,1108344,BIIB
9/20/2016,306.06,308.86,304,307.05,1100149,BIIB
9/21/2016,309,312.39,304.11,312,1527608,BIIB
9/22/2016,313.07,315.98,311.37,314.81,1378024,BIIB
9/23/2016,312.58,317.32,312.11,312.58,881641,BIIB
9/26/2016,311.7,312.02,308.68,309.82,924232,BIIB
9/27/2016,309.78,315,307.5,314.53,1104517,BIIB
9/28/2016,315.99,315.99,308.74,310.55,1020123,BIIB
9/29/2016,310.17,312.47,304.04,305.78,1133926,BIIB
9/30/2016,306.59,314.38,306.04,313.03,2124784,BIIB
10/3/2016,313,313,308.85,311.59,1001181,BIIB
10/4/2016,311.94,313.9999,309.885,311.48,914048,BIIB
10/5/2016,313.27,313.32,308.6,309.7,977263,BIIB
10/6/2016,308.3,309.89,303.92,305.99,865092,BIIB
10/7/2016,307.31,308,302.215,305.59,1525994,BIIB
10/10/2016,308,308.7,304.27,304.59,987242,BIIB
10/11/2016,304.13,304.52,296.32,298.3,1494581,BIIB
10/12/2016,298.29,299.12,291.49,291.88,1823719,BIIB
10/13/2016,289.19,296.62,288.911,294.41,1571633,BIIB
10/14/2016,295.63,297.34,290.13,290.5,1149803,BIIB
10/17/2016,289.89,293.42,288.25,291.67,1209675,BIIB
10/18/2016,292.87,298.57,292.63,295.05,1153112,BIIB
10/19/2016,296.26,296.5365,292.49,295.14,988160,BIIB
10/20/2016,293.85,300.3195,293.77,299.66,1323709,BIIB
10/21/2016,299.07,299.07,289.78,290.65,1567526,BIIB
10/24/2016,292.3,293.4047,290,290.78,1088183,BIIB
10/25/2016,290.84,291.08,285.2749,286,1838332,BIIB
10/26/2016,294.98,301.34,291.3,296.46,2660104,BIIB
10/27/2016,298,300.78,290.51,290.89,1554338,BIIB
10/28/2016,290.29,290.47,280.34,283.64,1884480,BIIB
10/31/2016,284.91,285,279.23,280.18,1448893,BIIB
11/1/2016,280.03,285.18,279.53,282.56,1371542,BIIB
11/2/2016,282.31,282.31,277.09,277.26,1081865,BIIB
11/3/2016,277.65,278.5664,272.98,273.49,1407914,BIIB
11/4/2016,269.39,279.93,268,277,1307599,BIIB
11/7/2016,290.64,297.27,289.23,295.62,2189951,BIIB
11/8/2016,295.2,299.07,292.55,295.6,1031009,BIIB
11/9/2016,312,328.98,309.68,319.86,4271743,BIIB
11/10/2016,321.95,329.83,319.49,324.4,2665842,BIIB
11/11/2016,320.29,322.6436,314.4729,319.18,1619528,BIIB
11/14/2016,319.73,324.83,317.535,321.49,1567854,BIIB
11/15/2016,321.55,323.15,314.61,322.58,1685065,BIIB
11/16/2016,323.15,325.3,317.39,317.65,1218135,BIIB
11/17/2016,318.23,320.235,315.35,319.3,1459513,BIIB
11/18/2016,318.86,321,313.31,317,1298399,BIIB
11/21/2016,318.36,320.308,316.515,318.32,1331116,BIIB
11/22/2016,320.79,321,314.02,318.11,1522222,BIIB
11/23/2016,293.82,308.88,293.8,305.93,5378165,BIIB
11/25/2016,306.46,307.15,302.39,305.2,741587,BIIB
11/28/2016,304.36,305.84,301.3,303.78,1247877,BIIB
11/29/2016,304.73,307.42,302.53,302.77,1389545,BIIB
11/30/2016,303.34,304.3,293.95,294.07,2164882,BIIB
12/1/2016,296.32,296.65,293.11,295.78,1684754,BIIB
12/2/2016,296.53,299.95,293.04,297.19,1429360,BIIB
12/5/2016,298.94,299.888,289.48,290.22,1870741,BIIB
12/6/2016,291.75,294.45,290,291.16,1572611,BIIB
12/7/2016,285.5,288.97,280.5,285.3,1967395,BIIB
12/8/2016,285.8,292.97,278.58,289.54,4771276,BIIB
12/9/2016,305.24,306.98,281.79,287.77,6257682,BIIB
12/12/2016,289.2,290.95,284.07,286.49,1776185,BIIB
12/13/2016,286.75,289.5,284.81,287.38,1596156,BIIB
12/14/2016,288.21,289.96,285.24,286.25,1299333,BIIB
12/15/2016,287.16,288.53,285.02,286.97,1706514,BIIB
12/16/2016,287.62,289.0899,286,286.4,2273191,BIIB
12/19/2016,286.59,290.51,272.96,278.77,2553470,BIIB
12/20/2016,280.98,286.67,279.13,285.59,2219556,BIIB
12/21/2016,285.06,285.65,281,283.11,1377843,BIIB
12/22/2016,281.83,283.17,280.02,283.07,1061841,BIIB
12/23/2016,283.05,288.38,281.81,287.53,1118144,BIIB
12/27/2016,295.17,296.38,290.75,291.12,1453100,BIIB
12/28/2016,291.99,292.11,288.5,289.25,1036170,BIIB
12/29/2016,288.96,290.41,285.23,287.03,1120879,BIIB
12/30/2016,287.79,288.56,282.64,283.58,1327153,BIIB
1/3/2017,285.82,293.2,284.86,291.71,1763443,BIIB
1/4/2017,291.59,296.83,290.04,294.05,1273467,BIIB
1/5/2017,294.81,296.32,292.2184,293.57,1318575,BIIB
1/6/2017,294.59,296.41,292.39,295,1082512,BIIB
1/9/2017,295.39,300,294.41,299.02,1430479,BIIB
1/10/2017,300.42,301.42,296.43,297.79,1408419,BIIB
1/11/2017,296.95,297.905,285.001,287.11,2450513,BIIB
1/12/2017,286.61,288.99,285.04,287.77,1354719,BIIB
1/13/2017,288.07,289.86,284.25,284.75,1711466,BIIB
1/17/2017,284.28,286.35,281.08,283.01,1971069,BIIB
1/18/2017,284.79,286.16,282.87,283.61,1079736,BIIB
1/19/2017,282.74,284.84,279.23,280.35,1421500,BIIB
1/20/2017,282.07,282.56,279.41,280.66,1979109,BIIB
1/23/2017,280.35,282.72,275.49,276.02,1858013,BIIB
1/24/2017,275.74,278.4,271.47,273.82,1975246,BIIB
1/25/2017,274.54,277.78,271.43,273.24,2788425,BIIB
1/26/2017,278,285.78,277,278.89,2419015,BIIB
1/27/2017,280.46,281.98,277.29,278.21,1353362,BIIB
1/30/2017,278.27,278.9005,274.22,276.06,1300320,BIIB
1/31/2017,275.01,278,271.9,277.24,1856355,BIIB
2/1/2017,278.98,282.07,277.5101,281.69,1699544,BIIB
2/2/2017,263.76,264.52,260.5,264.23,2733879,BIIB
2/3/2017,264.98,266,261.76,264.67,1537510,BIIB
2/6/2017,264.46,265.73,263.1843,264.91,1619058,BIIB
2/7/2017,269.47,269.67,264.561,266.11,1546866,BIIB
2/8/2017,265.43,269.01,265.43,268.74,1922644,BIIB
2/9/2017,268.24,271.16,267.74,270.44,1399655,BIIB
2/10/2017,270.68,276.41,269.98,274.76,1648854,BIIB
2/13/2017,276.28,279.76,275.16,278.91,1795505,BIIB
2/14/2017,279.86,286.06,279.01,285.14,2404545,BIIB
2/15/2017,284.57,292.89,284.24,292.64,2601209,BIIB
2/16/2017,292.5,293.98,287.7619,290.13,1834892,BIIB
2/17/2017,290,291.9,287.76,288.94,2022911,BIIB
2/21/2017,289.16,289.91,286.22,286.9,1471212,BIIB
2/22/2017,287.75,289.43,285.22,287.63,1045957,BIIB
2/23/2017,287.75,288.11,283.36,284.75,1418866,BIIB
2/24/2017,285.01,285.81,266,285.13,1768544,BIIB
2/27/2017,285.39,291.25,284.27,291.13,1295089,BIIB
2/28/2017,290.13,291.42,287.19,288.6,1251341,BIIB
3/1/2017,290.07,294.17,289.14,293.26,1319662,BIIB
3/2/2017,293.64,296.93,291,293.59,1282367,BIIB
3/3/2017,293.12,298,293.12,297.85,1170895,BIIB
3/6/2017,297.09,297.9,294.4,295.66,1395575,BIIB
3/7/2017,293.89,293.89,290.67,291.1,1298355,BIIB
3/8/2017,290.18,294.8171,288.72,294.09,1253038,BIIB
3/9/2017,291.27,294.92,290.44,293.06,1281210,BIIB
3/10/2017,293.31,293.9,289.45,292.24,1303701,BIIB
3/13/2017,291.55,293.85,290.15,292.95,1291753,BIIB
3/14/2017,292.27,293.39,290.18,292.47,797920,BIIB
3/15/2017,293.14,294.56,289.39,292.64,1376048,BIIB
3/16/2017,285.01,285.43,275.7,278.96,3870926,BIIB
3/17/2017,276.07,280.61,274.61,276.09,3140208,BIIB
3/20/2017,276.86,278.61,272.97,274.8,1666855,BIIB
3/21/2017,276.4,284.71,274.54,275.79,3841567,BIIB
3/22/2017,276.43,278.54,274.93,277.87,1333588,BIIB
3/23/2017,277.03,279.3899,274.69,275.41,1605032,BIIB
3/24/2017,277.08,278.1,272.87,274.82,1368217,BIIB
3/27/2017,272.55,276.71,272.34,275.23,1133652,BIIB
3/28/2017,275.59,276.71,272.5,274.11,1149367,BIIB
3/29/2017,273.91,273.91,268.2,268.53,2632221,BIIB
3/30/2017,268.69,270.07,267.74,269.06,1448834,BIIB
3/31/2017,269.3,275,268.02,273.42,2747445,BIIB
4/3/2017,274.08,274.79,271.29,272.69,1589017,BIIB
4/4/2017,273,274.73,272.57,274.24,1086219,BIIB
4/5/2017,274.48,274.655,270.07,270.44,1340182,BIIB
4/6/2017,270.14,272.6,269.34,270.94,1623152,BIIB
4/7/2017,270.6,270.84,267.32,268.73,1675541,BIIB
4/10/2017,268.68,270.4,268.14,269.3,860975,BIIB
4/11/2017,269.08,269.995,267.1,268.65,1247187,BIIB
4/12/2017,270.37,270.64,267.77,268.92,1058104,BIIB
4/13/2017,269.09,273.14,267.505,271.88,1173771,BIIB
4/17/2017,271.5,274.64,271.0001,274.05,1025839,BIIB
4/18/2017,273.93,275.18,269.72,271.16,1379501,BIIB
4/19/2017,272.72,274,271.08,271.94,1190333,BIIB
4/20/2017,272.2,273.63,270.78,272.46,981158,BIIB
4/21/2017,272.72,274.9,271.62,272.94,1127569,BIIB
4/24/2017,274.93,278.69,274.61,276.86,2007261,BIIB
4/25/2017,290,291.9,285.9,286.89,3126279,BIIB
4/26/2017,285.28,286.62,279.57,279.98,2146665,BIIB
4/27/2017,279.57,281.22,275.6,276.57,2268464,BIIB
4/28/2017,277.09,277.28,271.06,271.21,1803391,BIIB
5/1/2017,271.35,273.81,270.5,271.03,1151074,BIIB
5/2/2017,271.51,273.25,269.72,271.34,1384341,BIIB
5/3/2017,271.44,272.5,270.088,271.36,929007,BIIB
5/4/2017,271.13,272.5312,267.61,268.6,1143364,BIIB
5/5/2017,268.32,269.5,261,262.15,1914093,BIIB
5/8/2017,262.52,263.6,259.99,260.42,1985513,BIIB
5/9/2017,260.99,263.66,260.28,261.28,1159180,BIIB
5/10/2017,260.63,262.3,257.02,257.92,1503571,BIIB
5/11/2017,257.27,258.19,252.69,254.15,1850635,BIIB
5/12/2017,255.41,256.3,253.3,254.84,1119765,BIIB
5/15/2017,253.97,259.95,253.97,258.53,1653636,BIIB
5/16/2017,259.44,260.615,256.6,257.64,1049703,BIIB
5/17/2017,255.38,256.14,251.17,251.34,1413544,BIIB
5/18/2017,252.23,254.15,251.59,252.81,1242574,BIIB
5/19/2017,253.41,254.82,249.71,250.09,1990386,BIIB
5/22/2017,250.69,251,249.005,250.04,1331175,BIIB
5/23/2017,250.97,250.97,247.97,248.1,1006030,BIIB
5/24/2017,249.3,254.3678,246.12,253.33,2236867,BIIB
5/25/2017,252.65,254.449,252,252.97,1552902,BIIB
5/26/2017,252.59,253.62,250.51,250.8,833069,BIIB
5/30/2017,250.4,251.55,246.34,246.54,1366755,BIIB
5/31/2017,247.31,247.98,244.28,247.77,1893540,BIIB
6/1/2017,250.03,253.11,248.61,252.38,1548086,BIIB
6/2/2017,252.98,258.26,252.14,256.65,1731797,BIIB
6/5/2017,257.37,259.24,255.73,258.5,1579551,BIIB
6/6/2017,257.06,258.3,254.96,257.16,1080730,BIIB
6/7/2017,257.71,258.57,255.11,255.43,1153150,BIIB
6/8/2017,255.25,258.11,254.52,257.17,1141228,BIIB
6/9/2017,256.31,262.37,254.87,259.89,1575879,BIIB
6/12/2017,260.23,265.48,259.57,262.11,1576747,BIIB
6/13/2017,261.97,262.12,259.55,261.42,1312387,BIIB
6/14/2017,255.56,257.38,250.88,253.37,3067556,BIIB
6/15/2017,253.6,255.76,253.15,255.02,1443689,BIIB
6/16/2017,255.49,256.77,250.89,251.74,2427665,BIIB
6/19/2017,253.23,262.28,252.94,260.54,1956199,BIIB
6/20/2017,260.82,269,259.61,266,2250159,BIIB
6/21/2017,266.11,279.81,266.11,278.6,3158457,BIIB
6/22/2017,279.86,284.21,278.3,280.57,2838940,BIIB
6/23/2017,282.33,284.465,277.58,280.32,2439595,BIIB
6/26/2017,281.74,282.89,277.64,279.81,1279545,BIIB
6/27/2017,279,279.4,271.2,271.25,1731463,BIIB
6/28/2017,271.25,275.51,269.09,274.64,1172506,BIIB
6/29/2017,275,275.2,268.91,271.88,1035289,BIIB
6/30/2017,273.7,276.09,269.58,271.36,1372952,BIIB
7/3/2017,272.62,275.11,272.12,272.52,612455,BIIB
7/5/2017,272.97,278.369,272.61,277.71,1326334,BIIB
7/6/2017,275.57,276.89,271,271.96,1309650,BIIB
7/7/2017,271.9,274.86,270.8001,273.93,906260,BIIB
7/10/2017,273.5,274.08,270.31,273.58,942240,BIIB
7/11/2017,273.1,274.1,269.5,271.76,923109,BIIB
7/12/2017,274.15,276.45,272.33,275.08,1406511,BIIB
7/13/2017,276.04,280.75,272.61,278.36,1422679,BIIB
7/14/2017,279.74,281.34,277.77,280.81,920995,BIIB
7/17/2017,280.1,284.31,279.51,282.65,1531778,BIIB
7/18/2017,283.01,283.68,280.31,282.6,1126696,BIIB
7/19/2017,283.52,285.84,280.51,281.95,1103504,BIIB
7/20/2017,282.18,284.32,280.75,281.44,1049150,BIIB
7/21/2017,280.25,283,280.02,282.92,985437,BIIB
7/24/2017,283,285.35,280.01,284.7,1476166,BIIB
7/25/2017,290.01,291.91,280.24,282.96,3110019,BIIB
7/26/2017,288.55,296.95,285.02,295.61,3014605,BIIB
7/27/2017,295.14,296.8,285.03,287.95,1721549,BIIB
7/28/2017,287.48,289.3014,283.9995,287.44,869157,BIIB
7/31/2017,287.6,290.96,287.59,289.59,1281117,BIIB
8/1/2017,290.8,291.86,289.55,291.15,1195355,BIIB
8/2/2017,290.15,291.62,287.17,288,1279405,BIIB
8/3/2017,288.85,289.01,285,286.09,882802,BIIB
8/4/2017,286.89,288.63,284.4501,288.27,745982,BIIB
8/7/2017,289.18,291.17,288.17,291.01,1035630,BIIB
8/8/2017,291.18,291.7,288.5,289.26,931238,BIIB
8/9/2017,285.79,289.47,285.73,288.74,777522,BIIB
8/10/2017,286.72,287.1122,280.88,281.15,1377956,BIIB
8/11/2017,282.4,285.9,281.29,283.68,727172,BIIB
8/14/2017,285.08,286.58,284,286.05,786776,BIIB
8/15/2017,287.1,289.71,285.513,287.92,861688,BIIB
8/16/2017,291.16,296.91,290.29,294.08,1684310,BIIB
8/17/2017,293.07,294,284.29,284.42,1590602,BIIB
8/18/2017,283.31,285.67,281.6496,281.77,814072,BIIB
8/21/2017,280.95,284.05,280.6,283.15,850262,BIIB
8/22/2017,284.13,288.15,283.11,286.72,944995,BIIB
8/23/2017,286,286,282.26,282.64,1047434,BIIB
8/24/2017,283.66,285.8,281.8,285.45,801483,BIIB
8/25/2017,287.31,289.85,284.89,285.06,900469,BIIB
8/28/2017,288.12,295.5,287,292.3,1447800,BIIB
8/29/2017,289.36,293.8,289.36,293.58,903293,BIIB
8/30/2017,291.46,305.49,291.46,303.75,1916770,BIIB
8/31/2017,304.59,316.85,304.19,316.56,2503588,BIIB
9/1/2017,317.16,322.12,313.68,321.01,2083874,BIIB
9/5/2017,318.63,319.82,312.54,315.83,1662877,BIIB
9/6/2017,317.48,321.9,314.28,317.36,1535298,BIIB
9/7/2017,317.36,325.769,315,323.9,1571554,BIIB
9/8/2017,326.73,329.84,323.69,326.33,1429845,BIIB
9/11/2017,329.6,329.95,322.82,326.54,1301326,BIIB
9/12/2017,326.82,329.82,324.44,329.69,1045577,BIIB
9/13/2017,329.57,330,323.4,324.05,1160915,BIIB
9/14/2017,323.07,326.2,319.59,323.66,1136440,BIIB
9/15/2017,324.91,325.99,320.37,321.26,2235370,BIIB
9/18/2017,321.5,321.8099,317.595,318.18,1001770,BIIB
9/19/2017,318.43,319.44,316.46,317.93,779263,BIIB
9/20/2017,318.61,321.6,316.52,319,849480,BIIB
9/21/2017,316.39,317.96,314.44,315.03,934729,BIIB
9/22/2017,311.3,319.34,311.3,318.46,988098,BIIB
9/25/2017,318.28,321.5,316.96,317.51,1284583,BIIB
9/26/2017,318.21,320.5,314,317.06,944261,BIIB
9/27/2017,318.57,318.75,311.73,312.8,1086353,BIIB
9/28/2017,312.75,314.57,308.88,310,957166,BIIB
9/29/2017,309.09,313.604,303,313.12,1647552,BIIB
10/2/2017,315.19,317.13,313.12,316.17,1673993,BIIB
10/3/2017,317.11,317.8,313.91,317.39,850873,BIIB
10/4/2017,313.57,316.55,306,314.92,1067637,BIIB
10/5/2017,320.72,330.98,320.2758,326.74,2159778,BIIB
10/6/2017,325.21,328.5,324.6,327.48,1038975,BIIB
10/9/2017,327.46,332.24,326.325,329.01,902443,BIIB
10/10/2017,328.55,332.87,328.25,332.83,1003984,BIIB
10/11/2017,332.12,333.33,329.27,333.19,938930,BIIB
10/12/2017,332.93,334.32,330.04,333.31,1120224,BIIB
10/13/2017,333.26,338.94,332.07,337.64,1360299,BIIB
10/16/2017,337.73,344.37,333.17,335.68,1176589,BIIB
10/17/2017,343.12,348.65,339.69,344.47,1616264,BIIB
10/18/2017,346.56,348.84,343.54,344.58,1247013,BIIB
10/19/2017,343.4,346.11,338.11,342.42,1291847,BIIB
10/20/2017,343,343.31,333.93,338.1,1909267,BIIB
10/23/2017,335.25,335.51,327.83,328.55,1885197,BIIB
10/24/2017,319,321.11,301.81,315.73,5849256,BIIB
10/25/2017,317.96,320.25,313,314.64,1879929,BIIB
10/26/2017,310,313.57,305.12,307.64,1905314,BIIB
10/27/2017,307.45,309.6,305.0029,307.74,1679757,BIIB
10/30/2017,307.74,317.67,307.2,315.8,1469629,BIIB
10/31/2017,315.18,316.86,310.5,311.66,1201617,BIIB
11/1/2017,312.75,319.95,311.57,315.73,1386167,BIIB
11/2/2017,316,319.22,308.59,309.4,1570868,BIIB
11/3/2017,309.79,314.205,308.21,314.14,827968,BIIB
11/6/2017,314.39,319.4,314.14,315.47,1065157,BIIB
11/7/2017,315.94,315.975,310.46,313.57,887460,BIIB
11/8/2017,314.81,314.81,311.64,312.58,1232174,BIIB
11/9/2017,312,313.97,308.9,309.96,894157,BIIB
11/10/2017,310.1,311.7,306.39,310.44,820707,BIIB
11/13/2017,310.47,316.07,308.57,315.71,1186761,BIIB
11/14/2017,313.34,314.44,307.5,309.69,1214281,BIIB
11/15/2017,309.69,313.19,308,310.28,1294004,BIIB
11/16/2017,310.72,314.62,309.68,313.98,731712,BIIB
11/17/2017,313.47,316,310.18,313.97,907441,BIIB
11/20/2017,313.6,315.76,309.165,309.46,667189,BIIB
11/21/2017,310.87,311.22,306.11,309.06,1281649,BIIB
11/22/2017,308.91,311.105,307.15,309.8,733319,BIIB
11/24/2017,308.5,310.35,307.27,308.97,514110,BIIB
11/27/2017,310.07,312.45,307.01,311.73,1353334,BIIB
11/28/2017,314.12,317.39,312.1001,317.14,1100667,BIIB
11/29/2017,317.5,321.29,316.23,319.96,1360783,BIIB
11/30/2017,320.69,323.69,317.76,322.17,1186228,BIIB
12/1/2017,320.7,323.07,314.77,319.35,1207790,BIIB
12/4/2017,319.2,321.75,315.56,317.4,908712,BIIB
12/5/2017,317.66,322.25,317.66,319.87,915577,BIIB
12/6/2017,319,320.58,311.75,314.66,938762,BIIB
12/7/2017,315.42,319.91,311.9501,319.57,987076,BIIB
12/8/2017,321,327.55,319.85,325.77,1133930,BIIB
12/11/2017,327.09,330.61,322.66,328.03,1142809,BIIB
12/12/2017,325.2,327.9,323.84,327.75,747632,BIIB
12/13/2017,328.21,332.845,327.25,330.71,1129245,BIIB
12/14/2017,332,332,321.11,323.55,1173905,BIIB
12/15/2017,328.61,330.115,321.73,327.94,2023490,BIIB
12/18/2017,329.67,330.42,324.54,325.95,990818,BIIB
12/19/2017,326.13,328.385,324,327.02,866722,BIIB
12/20/2017,330.75,335.8,329.3,333.47,1276511,BIIB
12/21/2017,319.75,328.6,319.05,322.52,2212924,BIIB
12/22/2017,323.16,323.5,318.7652,319.5,886954,BIIB
12/26/2017,319.45,320.14,316.2533,319.78,653939,BIIB
12/27/2017,319.93,322.25,318.87,320.07,600908,BIIB
12/28/2017,320.6,322.375,319.26,320.33,659971,BIIB
12/29/2017,320.55,322.75,318.24,318.57,619490,BIIB
1/2/2018,321.15,335.43,318.33,334.17,1422514,BIIB
1/3/2018,333.46,340.45,332.71,339.85,1121700,BIIB
1/4/2018,339.73,341.4,335.46,339.99,967081,BIIB
1/5/2018,342,344.12,339.06,342.49,1486430,BIIB
1/8/2018,341.45,341.94,327.26,329.65,1438849,BIIB
1/9/2018,329.65,339.49,329.06,336.36,1326434,BIIB
1/10/2018,334.59,339.94,331.835,336.72,973445,BIIB
1/11/2018,338.01,338.54,329.34,333.07,1001967,BIIB
1/12/2018,333.31,336.61,331.511,335.95,885516,BIIB
1/16/2018,337.63,344.87,336.5561,338.85,1256795,BIIB
1/17/2018,339.72,347.78,337.28,344.87,1428975,BIIB
1/18/2018,343.99,345,337.5,344.44,1302491,BIIB
1/19/2018,347.57,347.57,341.82,342.41,1232214,BIIB
1/22/2018,343.59,347.82,342.03,347.64,1195213,BIIB
1/23/2018,348,354.28,345.735,346.75,1186212,BIIB
1/24/2018,348.89,350.12,342.3,346.5,1512595,BIIB
1/25/2018,358,358,341.21,353.74,1863031,BIIB
1/26/2018,356.17,370.57,356.05,367.91,2232708,BIIB
1/29/2018,365.15,367.9,357.47,358.48,1317973,BIIB
1/30/2018,355.47,357.75,351.125,352.59,1127762,BIIB
1/31/2018,357.34,359.61,345.72,347.81,1398017,BIIB
2/1/2018,348.18,352.38,344.58,346,1372937,BIIB
2/2/2018,343.98,348.685,342.31,343.83,1094965,BIIB
2/5/2018,344.58,348.34,328.31,328.31,1541265,BIIB
2/6/2018,322.52,332.95,321.11,332.86,1768248,BIIB
2/7/2018,329.9,333.59,326.25,326.89,1237256,BIIB
